,Control,Nombre,Apellido,Apellidos ,Caificacion
8126,2117V8126,Ilse,De la cruz,Pedro  Herrera,96
8127,2117V8127,Ilse,De la cruz,Pedro  Medellin,18
8128,2117V8128,Ilse,De la cruz,Uriel  Ontiveros,39
8129,2117V8129,Ilse,De la cruz,Laura  Camacho,100
8130,2117V8130,Ilse,De la cruz,Pedro  Martinez ,13
8131,2117V8131,Ilse,De la cruz,Uriel  Herrera,21
8132,2117V8132,Ilse,De la cruz,Juan  Martinez ,70
8133,2117V8133,Ilse,De la cruz,Arturo  Matias,54
8134,2117V8134,Ilse,De la cruz,Juan  Sanchez,98
8135,2117V8135,Ilse,De la cruz,Said  Sanchez,24
8136,2117V8136,Ilse,De la cruz,Ilse  Camacho,82
8137,2117V8137,Ilse,De la cruz,Uriel  Ontiveros,9
8138,2117V8138,Ilse,De la cruz,Said  Vite,62
8139,2117V8139,Ilse,De la cruz,Uriel  Medellin,79
8140,2117V8140,Ilse,De la cruz,Pedro  Medellin,30
8141,2117V8141,Ilse,De la cruz,Miguel  Herrera,17
8142,2117V8142,Ilse,De la cruz,Pedro  Camacho,41
8143,2117V8143,Ilse,De la cruz,Ilse  Herrera,13
8144,2117V8144,Ilse,De la cruz,Miguel  Sanchez,11
8145,2117V8145,Ilse,De la cruz,Juan  Vite,28
8146,2117V8146,Ilse,De la cruz,Ilse  Vite,87
8147,2117V8147,Ilse,De la cruz,Arturo  Medellin,100
8148,2117V8148,Ilse,De la cruz,Said  Vte,30
8149,2117V8149,Ilse,De la cruz,Said  Martinez ,91
8150,2117V8150,Ilse,De la cruz,Juan  Herrera,76
8151,2117V8151,Ilse,De la cruz,Arturo  Camacho,41
8152,2117V8152,Ilse,De la cruz,Ilse  Herrera,47
8153,2117V8153,Ilse,De la cruz,Laura  Vte,98
8154,2117V8154,Ilse,De la cruz,Laura  Vte,48
8155,2117V8155,Ilse,De la cruz,Ilse  Matias,78
8156,2117V8156,Ilse,De la cruz,Juan  Vte,24
8157,2117V8157,Ilse,De la cruz,Ilse  Martinez ,84
8158,2117V8158,Ilse,De la cruz,Arturo  Vite,19
8159,2117V8159,Ilse,De la cruz,Arturo  Medellin,96
8160,2117V8160,Ilse,De la cruz,Ilse  Herrera,0
8161,2117V8161,Ilse,De la cruz,Arturo  Sanchez,80
8162,2117V8162,Ilse,De la cruz,Pedro  Martinez ,66
8163,2117V8163,Ilse,De la cruz,Emilio  Camacho,85
8164,2117V8164,Ilse,De la cruz,Abelardo  Herrera,66
8165,2117V8165,Ilse,De la cruz,Flor  Martinez ,86
8166,2117V8166,Ilse,De la cruz,Uriel  Medellin,96
8167,2117V8167,Ilse,De la cruz,Said  Medellin,50
8168,2117V8168,Ilse,De la cruz,Juan  De la cruz,32
8169,2117V8169,Ilse,De la cruz,Emilio  Vte,41
8170,2117V8170,Ilse,De la cruz,Arturo  Matias,6
8171,2117V8171,Ilse,De la cruz,Laura  Ontiveros,81
8172,2117V8172,Ilse,De la cruz,Juan  Vite,12
8173,2117V8173,Ilse,De la cruz,Laura  Sanchez,31
8174,2117V8174,Ilse,De la cruz,Abelardo  Matias,73
8175,2117V8175,Ilse,De la cruz,Laura  Vte,28
8176,2117V8176,Ilse,De la cruz,Abelardo  Medellin,77
8177,2117V8177,Ilse,De la cruz,Said  Herrera,83
8178,2117V8178,Ilse,De la cruz,Abelardo  Martinez ,1
8179,2117V8179,Ilse,De la cruz,Said  Vte,80
8180,2117V8180,Ilse,De la cruz,Said  Camacho,79
8181,2117V8181,Ilse,De la cruz,Emilio  Martinez ,48
8182,2117V8182,Ilse,De la cruz,Flor  Ontiveros,42
8183,2117V8183,Ilse,De la cruz,Arturo  Camacho,85
8184,2117V8184,Ilse,De la cruz,Uriel  De la cruz,68
8185,2117V8185,Ilse,De la cruz,Miguel  Martinez ,49
8186,2117V8186,Ilse,De la cruz,Laura  Ontiveros,29
8187,2117V8187,Ilse,De la cruz,Abelardo  Sanchez,21
8188,2117V8188,Ilse,De la cruz,Emilio  De la cruz,39
8189,2117V8189,Ilse,De la cruz,Ilse  Sanchez,71
8190,2117V8190,Ilse,De la cruz,Uriel  Martinez ,62
8191,2117V8191,Ilse,De la cruz,Flor  Martinez ,42
8192,2117V8192,Ilse,De la cruz,Miguel  Herrera,36
8193,2117V8193,Ilse,De la cruz,Pedro  De la cruz,22
8194,2117V8194,Ilse,De la cruz,Emilio  Vite,90
8195,2117V8195,Ilse,De la cruz,Ilse  Sanchez,92
8196,2117V8196,Ilse,De la cruz,Pedro  Vte,25
8197,2117V8197,Ilse,De la cruz,Ilse  Martinez ,72
8198,2117V8198,Ilse,De la cruz,Abelardo  Ontiveros,88
8199,2117V8199,Ilse,De la cruz,Abelardo  Martinez ,61
8200,2117V8200,Ilse,De la cruz,Uriel  De la cruz,34
8201,2117V8201,Ilse,De la cruz,Miguel  Matias,49
8202,2117V8202,Ilse,De la cruz,Arturo  Vte,83
8203,2117V8203,Ilse,De la cruz,Miguel  Medellin,31
8204,2117V8204,Ilse,De la cruz,Ilse  Matias,3
8205,2117V8205,Ilse,De la cruz,Flor  Martinez ,28
8206,2117V8206,Ilse,De la cruz,Abelardo  Matias,82
8207,2117V8207,Ilse,De la cruz,Uriel  Sanchez,83
8208,2117V8208,Ilse,De la cruz,Pedro  Martinez ,50
8209,2117V8209,Ilse,De la cruz,Uriel  Herrera,30
8210,2117V8210,Ilse,De la cruz,Juan  Camacho,44
8211,2117V8211,Ilse,De la cruz,Abelardo  Sanchez,37
8212,2117V8212,Ilse,De la cruz,Miguel  De la cruz,24
8213,2117V8213,Ilse,De la cruz,Said  Sanchez,38
8214,2117V8214,Ilse,De la cruz,Uriel  Vite,76
8215,2117V8215,Ilse,De la cruz,Flor  De la cruz,76
8216,2117V8216,Ilse,De la cruz,Said  Sanchez,90
8217,2117V8217,Ilse,De la cruz,Uriel  Vite,35
8218,2117V8218,Ilse,De la cruz,Said  Herrera,73
8219,2117V8219,Ilse,De la cruz,Uriel  Ontiveros,49
8220,2117V8220,Ilse,De la cruz,Uriel  Matias,78
8221,2117V8221,Ilse,De la cruz,Uriel  Medellin,23
8222,2117V8222,Ilse,De la cruz,Juan  Camacho,94
8223,2117V8223,Ilse,De la cruz,Juan  De la cruz,74
8224,2117V8224,Ilse,De la cruz,Said  Martinez ,56
8225,2117V8225,Ilse,De la cruz,Flor  Matias,89
8226,2117V8226,Ilse,De la cruz,Juan  Medellin,1
8227,2117V8227,Ilse,De la cruz,Abelardo  Martinez ,70
8228,2117V8228,Ilse,De la cruz,Laura  Martinez ,77
8229,2117V8229,Ilse,De la cruz,Emilio  Matias,39
8230,2117V8230,Ilse,De la cruz,Abelardo  Martinez ,13
8231,2117V8231,Ilse,De la cruz,Said  Matias,59
8232,2117V8232,Ilse,De la cruz,Arturo  Martinez ,83
8233,2117V8233,Ilse,De la cruz,Laura  Martinez ,94
8234,2117V8234,Ilse,De la cruz,Said  Vte,2
8235,2117V8235,Ilse,De la cruz,Flor  Matias,34
8236,2117V8236,Ilse,De la cruz,Pedro  Herrera,34
8237,2117V8237,Ilse,De la cruz,Emilio  Medellin,0
8238,2117V8238,Ilse,De la cruz,Emilio  Matias,30
8239,2117V8239,Ilse,De la cruz,Laura  Vte,69
8240,2117V8240,Ilse,De la cruz,Juan  Martinez ,31
8241,2117V8241,Ilse,De la cruz,Pedro  Sanchez,48
8242,2117V8242,Ilse,De la cruz,Uriel  Vite,74
8243,2117V8243,Ilse,De la cruz,Juan  Vte,96
8244,2117V8244,Ilse,De la cruz,Arturo  Vite,36
8245,2117V8245,Ilse,De la cruz,Ilse  Herrera,25
8246,2117V8246,Ilse,De la cruz,Pedro  Ontiveros,69
8247,2117V8247,Ilse,De la cruz,Uriel  Sanchez,30
8248,2117V8248,Ilse,De la cruz,Said  Camacho,51
8249,2117V8249,Ilse,De la cruz,Pedro  Sanchez,23
8250,2117V8250,Ilse,De la cruz,Ilse  Martinez ,42
8251,2117V8251,Ilse,De la cruz,Emilio  Camacho,95
8252,2117V8252,Ilse,De la cruz,Flor  Medellin,35
8253,2117V8253,Ilse,De la cruz,Ilse  Herrera,95
8254,2117V8254,Ilse,De la cruz,Laura  Vte,50
8255,2117V8255,Ilse,De la cruz,Emilio  Camacho,14
8256,2117V8256,Ilse,De la cruz,Juan  Ontiveros,7
8257,2117V8257,Ilse,De la cruz,Uriel  Martinez ,81
8258,2117V8258,Ilse,De la cruz,Abelardo  Herrera,81
8259,2117V8259,Ilse,De la cruz,Juan  Sanchez,23
8260,2117V8260,Ilse,De la cruz,Juan  Martinez ,29
8261,2117V8261,Ilse,De la cruz,Abelardo  Herrera,93
8262,2117V8262,Ilse,De la cruz,Uriel  Herrera,53
8263,2117V8263,Ilse,De la cruz,Ilse  Herrera,45
8264,2117V8264,Ilse,De la cruz,Flor  Vite,8
8265,2117V8265,Ilse,De la cruz,Uriel  Ontiveros,67
8266,2117V8266,Ilse,De la cruz,Uriel  Vte,92
8267,2117V8267,Ilse,De la cruz,Laura  Medellin,85
8268,2117V8268,Ilse,De la cruz,Said  Sanchez,74
8269,2117V8269,Ilse,De la cruz,Juan  Medellin,44
8270,2117V8270,Ilse,De la cruz,Flor  Vite,69
8271,2117V8271,Ilse,De la cruz,Flor  Martinez ,100
8272,2117V8272,Ilse,De la cruz,Arturo  Camacho,35
8273,2117V8273,Ilse,De la cruz,Arturo  Ontiveros,24
8274,2117V8274,Ilse,De la cruz,Miguel  Herrera,49
8275,2117V8275,Ilse,De la cruz,Miguel  Vte,3
8276,2117V8276,Ilse,De la cruz,Ilse  Martinez ,33
8277,2117V8277,Ilse,De la cruz,Flor  Camacho,38
8278,2117V8278,Ilse,De la cruz,Said  Sanchez,0
8279,2117V8279,Ilse,De la cruz,Laura  Medellin,51
8280,2117V8280,Ilse,De la cruz,Emilio  Vte,82
8281,2117V8281,Ilse,De la cruz,Miguel  Medellin,72
8282,2117V8282,Ilse,De la cruz,Uriel  De la cruz,11
8283,2117V8283,Ilse,De la cruz,Flor  Martinez ,24
8284,2117V8284,Ilse,De la cruz,Arturo  Herrera,65
8285,2117V8285,Ilse,De la cruz,Emilio  De la cruz,52
8286,2117V8286,Ilse,De la cruz,Flor  De la cruz,84
8287,2117V8287,Ilse,De la cruz,Emilio  Ontiveros,16
8288,2117V8288,Ilse,De la cruz,Pedro  Vte,68
8289,2117V8289,Ilse,De la cruz,Abelardo  Martinez ,96
8290,2117V8290,Ilse,De la cruz,Pedro  Herrera,73
8291,2117V8291,Ilse,De la cruz,Pedro  Camacho,9
8292,2117V8292,Ilse,De la cruz,Arturo  Medellin,95
8293,2117V8293,Ilse,De la cruz,Ilse  Vite,16
8294,2117V8294,Ilse,De la cruz,Miguel  Vite,25
8295,2117V8295,Ilse,De la cruz,Juan  Vite,96
8296,2117V8296,Ilse,De la cruz,Emilio  Vte,80
8297,2117V8297,Ilse,De la cruz,Uriel  Vte,2
8298,2117V8298,Ilse,De la cruz,Laura  Martinez ,77
8299,2117V8299,Ilse,De la cruz,Abelardo  Camacho,90
8300,2117V8300,Ilse,De la cruz,Ilse  Sanchez,76
8301,2117V8301,Ilse,De la cruz,Ilse  Martinez ,83
8302,2117V8302,Ilse,De la cruz,Emilio  Martinez ,27
8303,2117V8303,Ilse,De la cruz,Pedro  Matias,56
8304,2117V8304,Ilse,De la cruz,Laura  Herrera,55
8305,2117V8305,Ilse,De la cruz,Flor  De la cruz,77
8306,2117V8306,Ilse,De la cruz,Abelardo  Vite,27
8307,2117V8307,Ilse,De la cruz,Juan  Vte,46
8308,2117V8308,Ilse,De la cruz,Juan  Herrera,26
8309,2117V8309,Ilse,De la cruz,Laura  Vte,75
8310,2117V8310,Ilse,De la cruz,Emilio  Camacho,22
8311,2117V8311,Ilse,De la cruz,Laura  Sanchez,58
8312,2117V8312,Ilse,De la cruz,Uriel  De la cruz,0
8313,2117V8313,Ilse,De la cruz,Flor  De la cruz,71
8314,2117V8314,Ilse,De la cruz,Miguel  Camacho,60
8315,2117V8315,Ilse,De la cruz,Laura  Vite,39
8316,2117V8316,Ilse,De la cruz,Laura  Sanchez,29
8317,2117V8317,Ilse,De la cruz,Juan  Martinez ,29
8318,2117V8318,Ilse,De la cruz,Arturo  Sanchez,70
8319,2117V8319,Ilse,De la cruz,Ilse  Sanchez,51
8320,2117V8320,Ilse,De la cruz,Uriel  Vite,1
8321,2117V8321,Ilse,De la cruz,Miguel  Vte,77
8322,2117V8322,Ilse,De la cruz,Abelardo  Sanchez,20
8323,2117V8323,Ilse,De la cruz,Ilse  Sanchez,14
8324,2117V8324,Ilse,De la cruz,Said  Medellin,54
8325,2117V8325,Ilse,De la cruz,Flor  Herrera,39
8326,2117V8326,Ilse,De la cruz,Said  Matias,73
8327,2117V8327,Ilse,De la cruz,Abelardo  Ontiveros,19
8328,2117V8328,Ilse,De la cruz,Uriel  Camacho,59
8329,2117V8329,Ilse,De la cruz,Ilse  Matias,40
8330,2117V8330,Ilse,De la cruz,Ilse  Herrera,3
8331,2117V8331,Ilse,De la cruz,Arturo  Sanchez,12
8332,2117V8332,Ilse,De la cruz,Said  De la cruz,48
8333,2117V8333,Ilse,De la cruz,Said  Herrera,79
8334,2117V8334,Ilse,De la cruz,Ilse  Herrera,55
8335,2117V8335,Ilse,De la cruz,Juan  Martinez ,65
8336,2117V8336,Ilse,De la cruz,Uriel  Vite,69
8337,2117V8337,Ilse,De la cruz,Uriel  Camacho,39
8338,2117V8338,Ilse,De la cruz,Said  Sanchez,81
8339,2117V8339,Ilse,De la cruz,Abelardo  Sanchez,70
8340,2117V8340,Ilse,De la cruz,Pedro  Ontiveros,79
8341,2117V8341,Ilse,De la cruz,Arturo  Martinez ,66
8342,2117V8342,Ilse,De la cruz,Juan  Sanchez,23
8343,2117V8343,Ilse,De la cruz,Pedro  Matias,35
8344,2117V8344,Ilse,De la cruz,Emilio  Camacho,83
8345,2117V8345,Ilse,De la cruz,Laura  Herrera,57
8346,2117V8346,Ilse,De la cruz,Flor  Martinez ,19
8347,2117V8347,Ilse,De la cruz,Emilio  Camacho,83
8348,2117V8348,Ilse,De la cruz,Laura  Camacho,40
8349,2117V8349,Ilse,De la cruz,Emilio  Herrera,65
8350,2117V8350,Ilse,De la cruz,Emilio  De la cruz,63
8351,2117V8351,Ilse,De la cruz,Said  Martinez ,47
8352,2117V8352,Ilse,De la cruz,Ilse  Medellin,8
8353,2117V8353,Ilse,De la cruz,Pedro  Matias,15
8354,2117V8354,Ilse,De la cruz,Laura  Martinez ,15
8355,2117V8355,Ilse,De la cruz,Flor  Medellin,80
8356,2117V8356,Ilse,De la cruz,Flor  Vite,42
8357,2117V8357,Ilse,De la cruz,Abelardo  Ontiveros,96
8358,2117V8358,Ilse,De la cruz,Laura  Camacho,85
8359,2117V8359,Ilse,De la cruz,Ilse  Martinez ,13
8360,2117V8360,Ilse,De la cruz,Laura  Camacho,81
8361,2117V8361,Ilse,De la cruz,Emilio  Matias,41
8362,2117V8362,Ilse,De la cruz,Juan  Martinez ,93
8363,2117V8363,Ilse,De la cruz,Abelardo  Vite,54
8364,2117V8364,Ilse,De la cruz,Flor  Ontiveros,43
8365,2117V8365,Ilse,De la cruz,Uriel  Ontiveros,25
8366,2117V8366,Ilse,De la cruz,Pedro  Vte,73
8367,2117V8367,Ilse,De la cruz,Miguel  Herrera,99
8368,2117V8368,Ilse,De la cruz,Flor  Camacho,98
8369,2117V8369,Ilse,De la cruz,Abelardo  Martinez ,21
8370,2117V8370,Ilse,De la cruz,Ilse  Vte,10
8371,2117V8371,Ilse,De la cruz,Abelardo  Ontiveros,31
8372,2117V8372,Ilse,De la cruz,Pedro  Medellin,76
8373,2117V8373,Ilse,De la cruz,Arturo  Martinez ,95
8374,2117V8374,Ilse,De la cruz,Said  Martinez ,71
8375,2117V8375,Ilse,De la cruz,Pedro  Vte,43
8376,2117V8376,Ilse,De la cruz,Arturo  Martinez ,1
8377,2117V8377,Ilse,De la cruz,Juan  Matias,95
8378,2117V8378,Ilse,De la cruz,Said  Camacho,43
8379,2117V8379,Ilse,De la cruz,Flor  Ontiveros,80
8380,2117V8380,Ilse,De la cruz,Said  Vite,68
8381,2117V8381,Ilse,De la cruz,Arturo  Medellin,62
8382,2117V8382,Ilse,De la cruz,Ilse  Camacho,45
8383,2117V8383,Ilse,De la cruz,Abelardo  Camacho,10
8384,2117V8384,Ilse,De la cruz,Abelardo  Vte,13
8385,2117V8385,Ilse,De la cruz,Pedro  De la cruz,59
8386,2117V8386,Ilse,De la cruz,Said  Vite,9
8387,2117V8387,Ilse,De la cruz,Uriel  Ontiveros,18
8388,2117V8388,Ilse,De la cruz,Said  Medellin,61
8389,2117V8389,Ilse,De la cruz,Pedro  Sanchez,45
8390,2117V8390,Ilse,De la cruz,Emilio  Matias,28
8391,2117V8391,Ilse,De la cruz,Miguel  Camacho,0
8392,2117V8392,Ilse,De la cruz,Abelardo  Herrera,25
8393,2117V8393,Ilse,De la cruz,Laura  De la cruz,99
8394,2117V8394,Ilse,De la cruz,Laura  Camacho,7
8395,2117V8395,Ilse,De la cruz,Flor  De la cruz,93
8396,2117V8396,Ilse,De la cruz,Flor  Vte,27
8397,2117V8397,Ilse,De la cruz,Pedro  Medellin,4
8398,2117V8398,Ilse,De la cruz,Juan  Ontiveros,68
8399,2117V8399,Ilse,De la cruz,Laura  Martinez ,0
8400,2117V8400,Ilse,De la cruz,Miguel  Vte,71
8401,2117V8401,Ilse,De la cruz,Ilse  Martinez ,27
8402,2117V8402,Ilse,De la cruz,Juan  Herrera,13
8403,2117V8403,Ilse,De la cruz,Laura  Vte,82
8404,2117V8404,Ilse,De la cruz,Miguel  Vte,59
8405,2117V8405,Ilse,De la cruz,Said  Camacho,76
8406,2117V8406,Ilse,De la cruz,Arturo  Vte,55
8407,2117V8407,Ilse,De la cruz,Flor  Matias,41
8408,2117V8408,Ilse,De la cruz,Ilse  Matias,34
8409,2117V8409,Ilse,De la cruz,Flor  Ontiveros,4
8410,2117V8410,Ilse,De la cruz,Emilio  Sanchez,24
8411,2117V8411,Ilse,De la cruz,Abelardo  Matias,51
8412,2117V8412,Ilse,De la cruz,Arturo  Medellin,8
8413,2117V8413,Ilse,De la cruz,Ilse  Medellin,76
8414,2117V8414,Ilse,De la cruz,Miguel  Vite,96
8415,2117V8415,Ilse,De la cruz,Miguel  Herrera,95
8416,2117V8416,Ilse,De la cruz,Juan  Vite,91
8417,2117V8417,Ilse,De la cruz,Miguel  Vte,49
8418,2117V8418,Ilse,De la cruz,Said  Ontiveros,19
8419,2117V8419,Ilse,De la cruz,Emilio  De la cruz,2
8420,2117V8420,Ilse,De la cruz,Said  De la cruz,91
8421,2117V8421,Ilse,De la cruz,Said  Vte,84
8422,2117V8422,Ilse,De la cruz,Juan  De la cruz,29
8423,2117V8423,Ilse,De la cruz,Pedro  Martinez ,3
8424,2117V8424,Ilse,De la cruz,Laura  Sanchez,53
8425,2117V8425,Ilse,De la cruz,Pedro  Ontiveros,69
8426,2117V8426,Ilse,De la cruz,Emilio  Martinez ,26
8427,2117V8427,Ilse,De la cruz,Uriel  Ontiveros,21
8428,2117V8428,Ilse,De la cruz,Emilio  Herrera,69
8429,2117V8429,Ilse,De la cruz,Pedro  Matias,19
8430,2117V8430,Ilse,De la cruz,Uriel  Martinez ,32
8431,2117V8431,Ilse,De la cruz,Miguel  Martinez ,92
8432,2117V8432,Ilse,De la cruz,Flor  Vte,18
8433,2117V8433,Ilse,De la cruz,Ilse  Medellin,77
8434,2117V8434,Ilse,De la cruz,Pedro  De la cruz,5
8435,2117V8435,Ilse,De la cruz,Pedro  De la cruz,72
8436,2117V8436,Ilse,De la cruz,Juan  Medellin,29
8437,2117V8437,Ilse,De la cruz,Juan  De la cruz,78
8438,2117V8438,Ilse,De la cruz,Abelardo  Martinez ,62
8439,2117V8439,Ilse,De la cruz,Emilio  Martinez ,12
8440,2117V8440,Ilse,De la cruz,Laura  Herrera,55
8441,2117V8441,Ilse,De la cruz,Pedro  Vite,49
8442,2117V8442,Ilse,De la cruz,Miguel  Vite,93
8443,2117V8443,Ilse,De la cruz,Pedro  De la cruz,35
8444,2117V8444,Ilse,De la cruz,Said  De la cruz,97
8445,2117V8445,Ilse,De la cruz,Emilio  Herrera,75
8446,2117V8446,Ilse,De la cruz,Uriel  Martinez ,15
8447,2117V8447,Ilse,De la cruz,Arturo  Ontiveros,22
8448,2117V8448,Ilse,De la cruz,Pedro  Vte,58
8449,2117V8449,Ilse,De la cruz,Arturo  Vte,78
8450,2117V8450,Ilse,De la cruz,Arturo  Camacho,46
8451,2117V8451,Ilse,De la cruz,Flor  Medellin,13
8452,2117V8452,Ilse,De la cruz,Ilse  Martinez ,22
8453,2117V8453,Ilse,De la cruz,Ilse  De la cruz,24
8454,2117V8454,Ilse,De la cruz,Juan  Martinez ,98
8455,2117V8455,Ilse,De la cruz,Juan  Ontiveros,25
8456,2117V8456,Ilse,De la cruz,Flor  Martinez ,69
8457,2117V8457,Ilse,De la cruz,Pedro  Vite,87
8458,2117V8458,Ilse,De la cruz,Uriel  Martinez ,26
8459,2117V8459,Ilse,De la cruz,Emilio  Vte,95
8460,2117V8460,Ilse,De la cruz,Juan  Herrera,47
8461,2117V8461,Ilse,De la cruz,Said  Martinez ,18
8462,2117V8462,Ilse,De la cruz,Abelardo  Martinez ,58
8463,2117V8463,Ilse,De la cruz,Juan  Sanchez,29
8464,2117V8464,Ilse,De la cruz,Uriel  Matias,29
8465,2117V8465,Ilse,De la cruz,Uriel  Herrera,92
8466,2117V8466,Ilse,De la cruz,Uriel  Camacho,5
8467,2117V8467,Ilse,De la cruz,Abelardo  Vite,19
8468,2117V8468,Ilse,De la cruz,Emilio  Vte,35
8469,2117V8469,Ilse,De la cruz,Juan  Martinez ,40
8470,2117V8470,Ilse,De la cruz,Laura  Martinez ,74
8471,2117V8471,Ilse,De la cruz,Said  Martinez ,49
8472,2117V8472,Ilse,De la cruz,Juan  Vte,24
8473,2117V8473,Ilse,De la cruz,Miguel  Martinez ,41
8474,2117V8474,Ilse,De la cruz,Uriel  De la cruz,14
8475,2117V8475,Ilse,De la cruz,Abelardo  De la cruz,13
8476,2117V8476,Ilse,De la cruz,Flor  Sanchez,22
8477,2117V8477,Ilse,De la cruz,Miguel  Martinez ,14
8478,2117V8478,Ilse,De la cruz,Arturo  De la cruz,30
8479,2117V8479,Ilse,De la cruz,Said  Ontiveros,40
8480,2117V8480,Ilse,De la cruz,Flor  Vte,76
8481,2117V8481,Ilse,De la cruz,Uriel  Vite,72
8482,2117V8482,Ilse,De la cruz,Ilse  Martinez ,0
8483,2117V8483,Ilse,De la cruz,Said  Martinez ,33
8484,2117V8484,Ilse,De la cruz,Emilio  Ontiveros,70
8485,2117V8485,Ilse,De la cruz,Abelardo  Herrera,20
8486,2117V8486,Ilse,De la cruz,Laura  Martinez ,53
8487,2117V8487,Ilse,De la cruz,Miguel  Camacho,28
8488,2117V8488,Ilse,De la cruz,Said  Herrera,48
8489,2117V8489,Ilse,De la cruz,Laura  Vite,98
8490,2117V8490,Ilse,De la cruz,Flor  De la cruz,3
8491,2117V8491,Ilse,De la cruz,Juan  Sanchez,40
8492,2117V8492,Ilse,De la cruz,Ilse  Vte,19
8493,2117V8493,Ilse,De la cruz,Arturo  Martinez ,39
8494,2117V8494,Ilse,De la cruz,Pedro  Vte,89
8495,2117V8495,Ilse,De la cruz,Emilio  Vte,70
8496,2117V8496,Ilse,De la cruz,Abelardo  Camacho,49
8497,2117V8497,Ilse,De la cruz,Flor  Camacho,40
8498,2117V8498,Ilse,De la cruz,Pedro  Medellin,47
8499,2117V8499,Ilse,De la cruz,Ilse  Vte,73
8500,2117V8500,Ilse,De la cruz,Ilse  De la cruz,64
8501,2117V8501,Ilse,De la cruz,Flor  Camacho,12
8502,2117V8502,Ilse,De la cruz,Said  Sanchez,88
8503,2117V8503,Ilse,De la cruz,Abelardo  Medellin,40
8504,2117V8504,Ilse,De la cruz,Pedro  Vite,51
8505,2117V8505,Ilse,De la cruz,Miguel  Matias,6
8506,2117V8506,Ilse,De la cruz,Flor  Camacho,51
8507,2117V8507,Ilse,De la cruz,Arturo  Herrera,23
8508,2117V8508,Ilse,De la cruz,Arturo  Herrera,10
8509,2117V8509,Ilse,De la cruz,Ilse  Matias,28
8510,2117V8510,Ilse,De la cruz,Laura  Vite,58
8511,2117V8511,Ilse,De la cruz,Uriel  Martinez ,32
8512,2117V8512,Ilse,De la cruz,Uriel  Matias,68
8513,2117V8513,Ilse,De la cruz,Said  Vite,54
8514,2117V8514,Ilse,De la cruz,Arturo  Medellin,94
8515,2117V8515,Ilse,De la cruz,Juan  De la cruz,50
8516,2117V8516,Ilse,De la cruz,Emilio  Vte,20
8517,2117V8517,Ilse,De la cruz,Uriel  De la cruz,71
8518,2117V8518,Ilse,De la cruz,Uriel  Medellin,8
8519,2117V8519,Ilse,De la cruz,Arturo  Camacho,18
8520,2117V8520,Ilse,De la cruz,Abelardo  Herrera,79
8521,2117V8521,Ilse,De la cruz,Miguel  Camacho,26
8522,2117V8522,Ilse,De la cruz,Flor  Medellin,75
8523,2117V8523,Ilse,De la cruz,Arturo  Martinez ,6
8524,2117V8524,Ilse,De la cruz,Ilse  Martinez ,16
8525,2117V8525,Ilse,De la cruz,Uriel  Vte,50
8526,2117V8526,Ilse,De la cruz,Arturo  Martinez ,78
8527,2117V8527,Ilse,De la cruz,Miguel  Ontiveros,53
8528,2117V8528,Ilse,De la cruz,Juan  Vite,64
8529,2117V8529,Ilse,De la cruz,Laura  Martinez ,97
8530,2117V8530,Ilse,De la cruz,Arturo  Martinez ,90
8531,2117V8531,Ilse,De la cruz,Juan  De la cruz,29
8532,2117V8532,Ilse,De la cruz,Uriel  Camacho,30
8533,2117V8533,Ilse,De la cruz,Miguel  Matias,32
8534,2117V8534,Ilse,De la cruz,Laura  Herrera,18
8535,2117V8535,Ilse,De la cruz,Laura  Martinez ,34
8536,2117V8536,Ilse,De la cruz,Abelardo  Camacho,74
8537,2117V8537,Ilse,De la cruz,Abelardo  Ontiveros,87
8538,2117V8538,Ilse,De la cruz,Flor  Ontiveros,94
8539,2117V8539,Ilse,De la cruz,Laura  Vite,52
8540,2117V8540,Ilse,De la cruz,Said  Matias,38
8541,2117V8541,Ilse,De la cruz,Arturo  Vte,44
8542,2117V8542,Ilse,De la cruz,Ilse  De la cruz,11
8543,2117V8543,Ilse,De la cruz,Abelardo  Sanchez,97
8544,2117V8544,Ilse,De la cruz,Arturo  Medellin,72
8545,2117V8545,Ilse,De la cruz,Miguel  Medellin,52
8546,2117V8546,Ilse,De la cruz,Miguel  Martinez ,79
8547,2117V8547,Ilse,De la cruz,Ilse  Herrera,84
8548,2117V8548,Ilse,De la cruz,Pedro  Sanchez,24
8549,2117V8549,Ilse,De la cruz,Ilse  Herrera,86
8550,2117V8550,Ilse,De la cruz,Said  De la cruz,57
8551,2117V8551,Ilse,De la cruz,Juan  Sanchez,54
8552,2117V8552,Ilse,De la cruz,Arturo  Vite,72
8553,2117V8553,Ilse,De la cruz,Ilse  Ontiveros,86
8554,2117V8554,Ilse,De la cruz,Emilio  Matias,42
8555,2117V8555,Ilse,De la cruz,Laura  Medellin,32
8556,2117V8556,Ilse,De la cruz,Arturo  Herrera,15
8557,2117V8557,Ilse,De la cruz,Uriel  Martinez ,74
8558,2117V8558,Ilse,De la cruz,Emilio  De la cruz,45
8559,2117V8559,Ilse,De la cruz,Juan  Camacho,52
8560,2117V8560,Ilse,De la cruz,Arturo  De la cruz,1
8561,2117V8561,Ilse,De la cruz,Ilse  De la cruz,64
8562,2117V8562,Ilse,De la cruz,Laura  Matias,99
8563,2117V8563,Ilse,De la cruz,Pedro  Sanchez,83
